ID;Partner neve;Székhelye;Megye;Teljesítés;Számlaszám;Termék megnevezése;Db;Egységár;Eá. Pénznem;Nettó ár;Nettó pénznem
553.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Vitamin D3;33;1 270,00   ;HUF;41 910   ;HUF
554.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Fekete Magolaj;11;4 340,00   ;HUF;47 740   ;HUF
555.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Ginseng;37;870,00   ;HUF;32 190   ;HUF
556.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Kalcium+Vitamin D ;26;835,00   ;HUF;21 710   ;HUF
557.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Koenzim Q10 30 db kapszula ;23;1 200,00   ;HUF;27 600   ;HUF
558.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Omega 3;24;1 270,00   ;HUF;30 480   ;HUF
559.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.02.08;2023-4;Probiotikum;25;1 805,00   ;HUF;45 125   ;HUF
748.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Kalcium+Vitamin D ;5;835,00   ;HUF;4 175   ;HUF
749.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Kalcium+Vitamin D ;1;5,00   ;HUF;5   ;HUF
750.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Fekete Magolaj;5;4 340,00   ;HUF;21 700   ;HUF
751.;Arany Borostyán Patika Kft.;4800 Vásárosnamény, Kossuth Lajos út 34. fszt. 3.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-82;Fekete Magolaj;1;5,00   ;HUF;5   ;HUF
752.;"""ARANY SZARVAS PATIKA"" Bt.";4634 Aranyosapáti, Kossuth u. 63.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-83;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
753.;"""ARANY SZARVAS PATIKA"" Bt.";4634 Aranyosapáti, Kossuth u. 63.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-83;Probiotikum;4;5,00   ;HUF;20   ;HUF
754.;"""ARANY SZARVAS PATIKA"" Bt.";4634 Aranyosapáti, Kossuth u. 63.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.05.24;2023-83;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
755.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-84;CBD 375 mg;2;9 900,00   ;HUF;19 800   ;HUF
756.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-84;Ginseng;1;870,00   ;HUF;870   ;HUF
757.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-84;Vitamin D3;3;1 270,00   ;HUF;3 810   ;HUF
758.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-84;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
763.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-88;CBD 375 mg;2;-9 900,00   ;HUF;-19 800   ;HUF
764.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-88;Ginseng;1;-870,00   ;HUF;-870   ;HUF
765.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-88;Vitamin D3;3;-1 270,00   ;HUF;-3 810   ;HUF
574.;PHARMA AXIA Kft.;2840 Oroszlány, Népekbarátsága utca 20. 2.em.3.;KOMÁROM-ESZTERGOM MEGYE;2023.02.27;2023-41;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
575.;KERSI Patika Bt.;2500 Esztergom, Kossuth u. 41.;KOMÁROM-ESZTERGOM MEGYE;2023.03.01;2023-42;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
766.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.25;2023-88;Omega 3;2;-1 270,00   ;HUF;-2 540   ;HUF
577.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Vitamin D3;1;1 270,00   ;HUF;1 270   ;HUF
578.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Fekete Magolaj;4;4 340,00   ;HUF;17 360   ;HUF
579.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Ginseng;3;870,00   ;HUF;2 610   ;HUF
580.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Kalcium+Vitamin D ;2;835,00   ;HUF;1 670   ;HUF
581.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Koenzim Q10 30 db kapszula ;1;1 200,00   ;HUF;1 200   ;HUF
582.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
583.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.04.02;2023-44;Probiotikum;48;1 805,00   ;HUF;86 640   ;HUF
584.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.03.11;2023-45;Ginseng;11;783,00   ;HUF;8 613   ;HUF
585.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.03.11;2023-45;Probiotikum;5;1 625,00   ;HUF;8 125   ;HUF
760.;TECTRA 95 Kft.;4200 Hajdúszoboszló, Széchenyi u. 14.;HAJDÚ-BIHAR MEGYE;2023.05.31;2023-86;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
767.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.31;2023-89;CBD 375 mg;2;7 795,00   ;HUF;15 590   ;HUF
768.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.31;2023-89;Ginseng;1;1 339,00   ;HUF;1 339   ;HUF
769.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.31;2023-89;Vitamin D3;3;1 567,00   ;HUF;4 701   ;HUF
770.;Ugrai Gergő;4181 Nádudvar, Petri-derzs utca 36.;HAJDÚ-BIHAR MEGYE;2023.05.31;2023-89;Omega 3;2;1 614,00   ;HUF;3 228   ;HUF
739.;ELIXIRIUM Bt.;4100 Berettyóújfalu, Bajcsy-Zsilinszky Endre u. 3-5.;HAJDÚ-BIHAR MEGYE;2023.06.01;2023-81;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
761.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.01;2023-87;Omega 3;20;1 270,00   ;HUF;25 400   ;HUF
762.;ARANYGYÖMBÉR Kft. ;4553 Apagy, Kossuth Lajos út 147.A.ép.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.01;2023-87;Koenzim Q10 30 db kapszula ;20;1 200,00   ;HUF;24 000   ;HUF
594.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-5;Ginseng;3;870,00   ;HUF;2 610   ;HUF
595.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-5;Kalcium+Vitamin D ;2;835,00   ;HUF;1 670   ;HUF
596.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-5;Probiotikum;4;1 805,00   ;HUF;7 220   ;HUF
775.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.06.02;2023-90;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
785.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.06.07;2023-93;Vitamin D3;1;1 270,00   ;HUF;1 270   ;HUF
786.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.06.07;2023-93;Omega 3;1;1 270,00   ;HUF;1 270   ;HUF
787.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.06.07;2023-93;Probiotikum;1;1 805,00   ;HUF;1 805   ;HUF
788.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.07;2023-94;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
789.;Pappné Vass Anikó Eleonóra;4324 Kállósemjén, Kossuth út 87.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.07;2023-95;Probiotikum;20;-1 805,00   ;HUF;-36 100   ;HUF
793.;HÁRS GYÓGYSZERTÁR Kft.;4030 Debrecen, Pandúr utca 2/A.;HAJDÚ-BIHAR MEGYE;2023.06.16;2023-97;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
794.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.19;2023-98;Ginseng;40;870,00   ;HUF;34 800   ;HUF
795.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.06.19;2023-98;Ginseng;8;5,00   ;HUF;40   ;HUF
796.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.06.27;2023-99;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
797.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.06.27;2023-99;Koenzim Q10 30 db kapszula ;10;1 200,00   ;HUF;12 000   ;HUF
798.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.06.27;2023-99;Probiotikum;4;5,00   ;HUF;20   ;HUF
799.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.06.27;2023-99;Koenzim Q10 30 db kapszula ;2;5,00   ;HUF;10   ;HUF
248.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.07.07;2023-106;Ginseng;1;870,00   ;HUF;870   ;HUF
249.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.07.07;2023-106;Probiotikum;1;1 805,00   ;HUF;1 805   ;HUF
272.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.08.02;2023-110;Probiotikum;100;1 200,47   ;HUF;120 047   ;HUF
613.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.04.03;2023-55;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
273.;"""MÁTYÁS KIRÁLY"" Kft.";4028 Debrecen, Laktanya utca 23.;HAJDÚ-BIHAR MEGYE;2023.08.02;2023-110;Ginseng;20;870,80   ;HUF;17 416   ;HUF
265.;Sanavita Bt.;5340 Kunhegyes, Kossuth u. 54.;JÁSZ-NAGYKUN-SZOLNOK MEGYE;2023.08.02;2023-109;Probiotikum;60;1 805,00   ;HUF;108 300   ;HUF
251.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Probiotikum;5;1 805,00   ;HUF;9 025   ;HUF
252.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Fekete Magolaj;5;4 340,00   ;HUF;21 700   ;HUF
253.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Koenzim Q10 30 db kapszula ;5;1 200,00   ;HUF;6 000   ;HUF
254.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Omega 3;5;1 270,00   ;HUF;6 350   ;HUF
255.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Kalcium+Vitamin D ;5;835,00   ;HUF;4 175   ;HUF
256.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Ginseng;5;870,00   ;HUF;4 350   ;HUF
622.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.04.13;2023-57;Fekete Magolaj;1;3 906,00   ;HUF;3 906   ;HUF
623.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.04.13;2023-57;Ginseng;5;783,00   ;HUF;3 915   ;HUF
624.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.04.13;2023-57;Probiotikum;8;1 625,00   ;HUF;13 000   ;HUF
257.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
258.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Probiotikum;1;5,00   ;HUF;5   ;HUF
259.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Fekete Magolaj;1;5,00   ;HUF;5   ;HUF
260.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Koenzim Q10 30 db kapszula ;1;5,00   ;HUF;5   ;HUF
629.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.05;2023-59;Fekete Magolaj;2;4 340,00   ;HUF;8 680   ;HUF
630.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.05;2023-59;Ginseng;5;870,00   ;HUF;4 350   ;HUF
631.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.05;2023-59;Koenzim Q10 30 db kapszula ;184;1 200,00   ;HUF;220 800   ;HUF
632.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.05;2023-59;Omega 3;1;1 270,00   ;HUF;1 270   ;HUF
633.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.05;2023-59;Probiotikum;6;1 805,00   ;HUF;10 830   ;HUF
634.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-6;Probiotikum;-3;870,00   ;HUF;-2 610   ;HUF
635.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-6;Ginseng;-2;835,00   ;HUF;-1 670   ;HUF
636.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.11.09;2023-6;Kalcium+Vitamin D ;-4;1 805,00   ;HUF;-7 220   ;HUF
637.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Fekete Magolaj;11;4 557,00   ;HUF;50 127   ;HUF
638.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Ginseng;12;914,00   ;HUF;10 968   ;HUF
639.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Kalcium+Vitamin D ;3;878,00   ;HUF;2 634   ;HUF
640.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Koenzim Q10 30 db kapszula ;8;1 266,00   ;HUF;10 128   ;HUF
641.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Omega 3;3;1 334,00   ;HUF;4 002   ;HUF
642.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.05.06;2023-60;Probiotikum;12;1 895,00   ;HUF;22 740   ;HUF
261.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Omega 3;1;5,00   ;HUF;5   ;HUF
262.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Kalcium+Vitamin D ;1;5,00   ;HUF;5   ;HUF
263.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Ginseng;1;5,00   ;HUF;5   ;HUF
264.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.02;2023-108;Kalcium+Vitamin D ;1;5,00   ;HUF;5   ;HUF
274.;HÁRS GYÓGYSZERTÁR Kft.;4030 Debrecen, Pandúr utca 2/A.;HAJDÚ-BIHAR MEGYE;2023.08.03;2023-111;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
275.;GS-Herc Bt;4251 Hajdúsámson, Hunyadi utca 2.;HAJDÚ-BIHAR MEGYE;2023.08.03;2023-112;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
284.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.08.14;2023-116;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
293.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.08.25;2023-120;CBD 375 mg;40;4 900,00   ;HUF;196 000   ;HUF
294.;RANGERS V&V Kft.;3527 Miskolc, Baross Gábor u. 16.;BORSOD-ABAÚJ ZEMPLÉN MEGYE;2023.08.25;2023-120;CBD 375 mg;40;5,00   ;HUF;200   ;HUF
652.;SZENTGRÁL-PATIKA Bt.;2840 Oroszlány, Rákóczi F. út 82.;KOMÁROM-ESZTERGOM MEGYE;2023.04.26;2023-65;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
289.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.25;2023-119;Vitamin D3;20;1 270,00   ;HUF;25 400   ;HUF
654.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.06.04;2023-67;Probiotikum;63;1 805,00   ;HUF;113 715   ;HUF
655.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.06.04;2023-67;Omega 3;15;1 270,00   ;HUF;19 050   ;HUF
656.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.06.04;2023-67;Koenzim Q10 30 db kapszula ;3;1 200,00   ;HUF;3 600   ;HUF
657.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.06.04;2023-67;Ginseng;15;870,00   ;HUF;13 050   ;HUF
658.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.06.04;2023-67;Fekete Magolaj;2;4 340,00   ;HUF;8 680   ;HUF
659.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.05.12;2023-68;Fekete Magolaj;1;3 906,00   ;HUF;3 906   ;HUF
660.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.05.12;2023-68;Ginseng;11;783,00   ;HUF;8 613   ;HUF
661.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.05.12;2023-68;Omega 3;27;630,00   ;HUF;17 010   ;HUF
662.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.05.12;2023-68;Probiotikum;5;1 625,00   ;HUF;8 125   ;HUF
663.;BENNOVUM Kft.;1087 Budapest, Százados u. 18.;BUDAPEST;2023.05.12;2023-68;Vitamin D3;21;630,00   ;HUF;13 230   ;HUF
290.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.25;2023-119;Ginseng;20;870,00   ;HUF;17 400   ;HUF
291.;Várda Patika Bt.;4600 Kisvárda, Árpád u. 26.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.08.25;2023-119;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
295.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2023.09.01;2023-121;Probiotikum;20;1 805,00   ;HUF;36 100   ;HUF
296.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2023.09.01;2023-121;Koenzim Q10 30 db kapszula ;60;1 200,00   ;HUF;72 000   ;HUF
668.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-7;Ginseng;3;870,00   ;HUF;2 610   ;HUF
669.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-7;Kalcium+Vitamin D ;2;835,00   ;HUF;1 670   ;HUF
670.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2022.12.30;2023-7;Probiotikum;4;1 805,00   ;HUF;7 220   ;HUF
671.;MEGARA-MED Kft.;2500 Esztergom, Kossuth Lajos utca 39.;KOMÁROM-ESZTERGOM MEGYE;2023.05.05;2023-70;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
297.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2023.09.01;2023-121;Probiotikum;5;5,00   ;HUF;25   ;HUF
673.;Matyasovszkiné Csikai Andrea;2093 Budajenő, Szőlőhegyi út 15.;PEST MEGYE;2023.05.08;2023-72;CBD 375 mg;4;4 900,00   ;HUF;19 600   ;HUF
674.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Fekete Magolaj;5;5 241,00   ;HUF;26 205   ;HUF
675.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Ginseng;3;1 051,00   ;HUF;3 153   ;HUF
676.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Kalcium+Vitamin D ;1;1 010,00   ;HUF;1 010   ;HUF
677.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Koenzim Q10 30 db kapszula ;1;1 449,00   ;HUF;1 449   ;HUF
678.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Omega 3;1;1 534,00   ;HUF;1 534   ;HUF
679.;PHOENIX Pharma Zrt.;2151 Fót, Keleti Márton út 19.;PEST MEGYE;2023.06.11;2023-73;Probiotikum;5;2 179,00   ;HUF;10 895   ;HUF
680.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Vitamin D3;5;1 270,00   ;HUF;6 350   ;HUF
681.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Fekete Magolaj;4;4 340,00   ;HUF;17 360   ;HUF
682.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Ginseng;2;870,00   ;HUF;1 740   ;HUF
683.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Kalcium+Vitamin D ;10;835,00   ;HUF;8 350   ;HUF
684.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Koenzim Q10 30 db kapszula ;3;1 200,00   ;HUF;3 600   ;HUF
685.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Omega 3;2;1 270,00   ;HUF;2 540   ;HUF
686.;Bellis Egészségtár Kft.;1151 Budapest, Károlyi Sándor út 121.;BUDAPEST;2023.05.25;2023-74;Probiotikum;6;1 805,00   ;HUF;10 830   ;HUF
298.;"""FICTILE PHARMA"" Bt.";4029 Debrecen, Csapó utca 22. fszt.2.;HAJDÚ-BIHAR MEGYE;2023.09.01;2023-121;Koenzim Q10 30 db kapszula ;15;5,00   ;HUF;75   ;HUF
321.;Varga Reformház Kft.;4030 Debrecen, Epreskert u. 88.;HAJDÚ-BIHAR MEGYE;2023.09.11;2023-127;Ginseng;1;870,00   ;HUF;870   ;HUF
326.;JÓZSAI PATIKA Bt.;4225 Debrecen, Szentgyörgyflavi utca 9.;HAJDÚ-BIHAR MEGYE;2023.09.15;2023-129;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
322.;"""S.R.M. REMÉNY"" Kft.";4400 Nyíregyháza, Nyírfa utca 23.;SZABOLCS-SZATMÁR BEREG MEGYE;2023.09.15;2023-128;Probiotikum;40;1 805,00   ;HUF;72 200   ;HUF
